0,229.50172
500,4.271476
1000,2.3346808
1500,2.1041665
2000,1.998426
2500,1.9516705
3000,1.9300425
3500,1.9160043
4000,1.9039357
4500,1.8919317
5000,1.8794061
5500,1.8655483
6000,1.8507504
6500,1.8353473
7000,1.816509
7500,1.7966243
8000,1.7766908
8500,1.7491155
9000,1.7228231
9500,1.7012681
0,43.815193
500,2.5689318
1000,2.234112
1500,2.0744016
2000,2.0012922
2500,1.9664036
3000,1.9470876
3500,1.9346278
4000,1.9258028
4500,1.9192395
5000,1.9142331
5500,1.9103694
6000,1.9073702
6500,1.9050347
7000,1.9032102
7500,1.9017811
8000,1.90066
8500,1.8997784
9000,1.8990837
9500,1.8985369
