0,245.63712
500,2.2737656
1000,1.7297711
1500,1.4997942
2000,1.3656907
2500,1.261451
3000,1.1785538
3500,1.1081382
4000,1.0612358
4500,1.0022215
5000,0.9787815
5500,0.9634151
6000,0.93714386
6500,0.90904593
7000,0.87844825
7500,0.8513117
8000,0.8240943
8500,6.630109
9000,0.77773786
9500,0.7626446
0,208.95331
500,2.3031363
1000,1.7108796
1500,1.4954168
2000,1.358899
2500,1.2590944
3000,1.1760786
3500,1.1079733
4000,1.0489631
4500,0.9961429
5000,0.9504424
5500,0.9111512
6000,0.87636423
6500,0.8300443
7000,0.76891917
7500,0.71481055
8000,0.6861249
8500,0.781718
9000,0.7652997
9500,0.7561586
