0,174.40047
500,1.3011749
1000,1.0515596
1500,0.8967406
2000,0.76731217
2500,0.653219
3000,0.5572225
3500,0.47810397
4000,0.41115552
4500,0.35304198
5000,0.30197808
5500,0.257834
6000,0.22073044
6500,0.18984517
7000,0.1603913
7500,0.13801225
8000,0.12118119
8500,0.10685925
9000,0.09527209
9500,0.08466247
0,276.4146
500,1.659825
1000,1.3548386
1500,1.1658455
2000,1.0169755
2500,0.89445215
3000,0.7927682
3500,0.70203406
4000,0.61684465
4500,0.53604317
5000,0.4608614
5500,0.3941
6000,0.33748487
6500,0.29053926
7000,0.25281566
7500,0.22244433
8000,0.19770488
8500,0.1770992
9000,0.15956584
9500,0.14412585
