0,45.657314
500,0.83276814
1000,0.6200387
1500,0.47522193
2000,0.38008988
2500,0.3163357
3000,0.274499
3500,0.25587764
4000,0.20225865
4500,0.17870134
5000,0.15857506
5500,0.14149329
6000,0.1268441
6500,0.11464939
7000,0.10798752
7500,0.10126821
8000,0.09417689
8500,0.086773716
9000,0.08430681
9500,0.080287166
0,183.27847
500,0.9319619
1000,0.6768761
1500,0.51794505
2000,0.40657163
2500,0.32061765
3000,0.24080355
3500,0.17498414
4000,0.12695105
4500,0.0960922
5000,0.07689802
5500,0.065393
6000,0.058056746
6500,0.05376197
7000,0.050148822
7500,0.049266137
8000,0.04832659
8500,0.04769389
9000,0.047109433
9500,0.046560787
