0,46.207413
500,1.6846676
1000,1.1483047
1500,1.0256665
2000,0.9513771
2500,0.890316
3000,0.832069
3500,0.77013904
4000,0.6961295
4500,0.6160104
5000,0.52598304
5500,0.44261923
6000,0.3670079
6500,0.3002167
7000,0.24399592
7500,0.19792995
8000,0.158805
8500,0.12750503
9000,0.10308399
9500,0.08555455
0,152.4368
500,2.9874647
1000,1.245415
1500,1.1129503
2000,1.0008818
2500,0.9044248
3000,0.8206607
3500,0.74857086
4000,0.68657774
4500,0.6311588
5000,0.5785559
5500,0.52606976
6000,0.47216678
6500,0.4172437
7000,0.3611929
7500,0.3077905
8000,0.26177925
8500,0.22271447
9000,0.18928634
9500,0.16071375
