0,78.68865
500,1.0248898
1000,0.81114143
1500,0.62536615
2000,0.49111184
2500,0.3914021
3000,0.30786356
3500,0.23996317
4000,0.19539347
4500,0.15708636
5000,0.12875904
5500,0.108334884
6000,0.08940041
6500,0.08139224
7000,0.07397352
7500,0.06748892
8000,0.061794918
8500,0.057008564
9000,0.05287214
9500,0.049888268
0,171.23401
500,0.95755714
1000,0.6864654
1500,0.52230805
2000,0.414013
2500,0.3335601
3000,0.27390468
3500,0.23222664
4000,0.20252012
4500,0.17900403
5000,0.15948954
5500,0.14328955
6000,0.12980302
6500,0.11750357
7000,0.11053073
7500,0.10237625
8000,0.3126144
8500,0.096866526
9000,0.090891734
9500,0.08484384
