0,2.6576588
500,1.8677421
1000,1.7847645
0,3.1460562
500,1.8874394
1000,1.8319874
1500,1.7999693
2000,1.7755178
2500,1.7583127
3000,1.7449185
3500,1.733268
4000,1.7192119
4500,1.7074977
5000,1.6987243
5500,1.6915071
6000,1.6851807
6500,1.680048
7000,1.6757983
7500,1.6720558
8000,1.6686857
8500,1.6659584
9000,1.6632793
9500,1.6594542
